Track Name,Artist(s),Album,Release Date,Duration (ms),Spotify URL
BO$$,Fifth Harmony,Reflection (Deluxe),2015-01-30,171413,https://open.spotify.com/track/1COvXs6jaykXC73h9OSBVM
Like a Girl,Lizzo,Cuz I Love You,2019-04-19,184857,https://open.spotify.com/track/5I7sGubUsKo4mVJpBoSVUr
New Thang,Redfoo,Party Rock Mansion,2016-03-18,226800,https://open.spotify.com/track/5hGSM1NIumwLgI0Y97X9xB
Got 2 Luv U - Sped Up,13Aurora,Got 2 Luv U (Sped Up),2023-12-12,180947,https://open.spotify.com/track/2F13EtEy3AID1wCAAnw2KY
Got 2 Luv U (feat. Alexis Jordan),"Sean Paul, Alexis Jordan",Tomahawk Technique,2012-01-24,196640,https://open.spotify.com/track/62pSYErgGri97X9aIyBzHm
NIGHTS LIKE THIS,The Kid LAROI,THE FIRST TIME,2023-11-10,86983,https://open.spotify.com/track/1XBYiRV30ykHw5f4wm6qEn
DONTTRUSTME,3OH!3,WANT,2008-07-07,192573,https://open.spotify.com/track/5jzX4dWVQeBTtfBaXnMRt5
Don't Mind,Kent Jones,Don't Mind,2016-04-25,198236,https://open.spotify.com/track/27PmvZoffODNFW2p7ehZTQ
All The Way Up (feat. Infared),"Fat Joe, Remy Ma, French Montana, InfaRed",Plata O Plomo,2017-02-17,191900,https://open.spotify.com/track/7Ezwtgfw7khBrpvaNPtMoT
Kill Em With Kindness,Selena Gomez,Revival (Deluxe),2015-10-09,217906,https://open.spotify.com/track/1QNoKVgA758HFLu3TW2q7R
Antidote,Travis Scott,Rodeo,2015-09-04,262693,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",2016-10-07,202221,https://open.spotify.com/track/0EGuSSpuu9wmHCtvb4PdLO
Mask Off,Future,FUTURE,2017-06-30,204600,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
Redbone,Childish Gambino,"""Awaken, My Love!""",2016-12-02,326933,https://open.spotify.com/track/0wXuerDYiBnERgIpbb3JBR
Passionfruit,Drake,More Life,2017-03-18,298940,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
Chained To The Rhythm,"Katy Perry, Skip Marley",Witness (Deluxe),2017-06-09,237733,https://open.spotify.com/track/7qvxFz3JodM0A7xEM7k3YD
Does Ya Mama Know? (Dance Like That) #HEYNOW,99 Percent,Does Ya Mama Know? (Dance Like That) #HEYNOW,2015-10-09,180091,https://open.spotify.com/track/41AkeKKXDMHNilgvPofG4b
Toothbrush,DNCE,DNCE,2016-11-18,231813,https://open.spotify.com/track/7ciLq0Cip0yxiz6KANrOUq
Crying in the Club,Camila Cabello,Crying in the Club,2017-05-18,216391,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
rockstar,"Post Malone, 21 Savage",rockstar,2017-09-15,218320,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
Waves - Robin Schulz Radio Edit,"Mr. Probz, Robin Schulz",Waves (Robin Schulz Radio Edit),2014-02-07,208133,https://open.spotify.com/track/1HFfMOxCAT4GAwaPfCdmUs
Like That,"Future, Metro Boomin, Kendrick Lamar",WE DON'T TRUST YOU,2024-03-22,267706,https://open.spotify.com/track/2tudvzsrR56uom6smgOcSf
Nonsense,Sabrina Carpenter,emails i can't send,2022-07-15,163648,https://open.spotify.com/track/6dgUya35uo964z7GZXM07g
None Of Your Business,Salt-N-Pepa,Very Necessary,1993-10-12,213173,https://open.spotify.com/track/6CUWzTRmC1GjjSDTtiVfsI
GIRLS,The Kid LAROI,GIRLS,2024-06-28,152979,https://open.spotify.com/track/7z3PblAN3dH1JMewiRydkZ
I Miss You (feat. Julia Michaels),"Clean Bandit, Julia Michaels",What Is Love? (Deluxe Edition),2018-11-30,205986,https://open.spotify.com/track/0Ult84lvFuqNvbyXwyRQ58
Love No More,"Loud Luxury, anders",Love No More,2018-08-31,168635,https://open.spotify.com/track/0E8WJOFs2eWD67USh7C6Qd
the boy is mine,Ariana Grande,the boy is mine,2024-07-19,173639,https://open.spotify.com/track/38JweSPC9JTirnqgFOchCM
we can't be friends (wait for your love),Ariana Grande,eternal sunshine,2024-03-08,228639,https://open.spotify.com/track/51ZQ1vr10ffzbwIjDCwqm4
La Da Dee,Cody Simpson,Surfers Paradise (Expanded),2013-07-23,196786,https://open.spotify.com/track/0ccwMrlZONy5yXrirq7lTe
Pretty Brown Eyes,Cody Simpson,Surfers Paradise (Expanded),2013-07-23,168200,https://open.spotify.com/track/54PUd1iY2N2a5DPb7qnrzj
iYiYi (feat. Flo Rida),"Cody Simpson, Flo Rida",iYiYi (feat. Flo Rida),2010-05-31,235159,https://open.spotify.com/track/3nf4kQngam0zMSGBfMa4lw
Codes,Ellie Goulding,Delirium (Deluxe),2015-11-06,196212,https://open.spotify.com/track/4s7HDBfWKvfTsG9IE8cw83
i like the way you kiss me,Artemas,i like the way you kiss me,2024-03-19,142514,https://open.spotify.com/track/2GxrNKugF82CnoRFbQfzPf
BIRDS OF A FEATHER,Billie Eilish,HIT ME HARD AND SOFT,2024-05-17,210373,https://open.spotify.com/track/6dOtVTDdiauQNBQEDOtlAB
Austin (Boots Stop Workin'),Dasha,What Happens Now?,2024-02-16,171782,https://open.spotify.com/track/2uqYupMHANxnwgeiXTZXzd
Chemical,Post Malone,Chemical,2023-04-14,184013,https://open.spotify.com/track/5w40ZYhbBMAlHYNDaVJIUu
Prayer in C - Robin Schulz Radio Edit,"Lilly Wood and The Prick, Robin Schulz",Prayer,2014-09-19,189399,https://open.spotify.com/track/3Zi0l54Z62jWmaiWUQgo9w
oui,Jeremih,Late Nights: The Album,2015-12-04,238320,https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ
oui - Sped Up,Jeremih,Late Nights: The Album (Sped Up),2023-06-30,193752,https://open.spotify.com/track/7B8GymLOBg5yJmLc6PihXg
You Make Me,Avicii,True,2013-01-01,233346,https://open.spotify.com/track/52RK8UVEDgUAgpecOpTQM3
Nowhere To Run,Martha Reeves & The Vandellas,Dance Party,1965-01-01,181640,https://open.spotify.com/track/1WPqawIF9HCKfSOt7mN6X0
Did It First (with Central Cee),"Ice Spice, Central Cee",Did It First (with Central Cee),2024-07-11,118002,https://open.spotify.com/track/57lsYy0OZLNb5OQ7fEa3Hs
Not Like Us,Kendrick Lamar,Not Like Us,2024-05-04,274192,https://open.spotify.com/track/6AI3ezQ4o3HUoP6Dhudph3
Growing Pains,Alessia Cara,The Pains Of Growing,2018-11-30,193626,https://open.spotify.com/track/2N6bB5ck67CNILInUX1Ctw
"How Far I'll Go - From ""Moana""","Alessia Cara, Disney","How Far I'll Go (From ""Moana"")",2016-10-28,175517,https://open.spotify.com/track/5EbX5xL3O2xT8FxCpYzgUO
Bye Bye Bye,*NSYNC,No Strings Attached,2000-03-21,200560,https://open.spotify.com/track/4r8lRYnoOGdEi6YyI5OC1o
Somebody To You,The Vamps,Meet The Vamps,2014-01-01,185097,https://open.spotify.com/track/6VrLYoQKdhu1Jruei06t65
Malibu,Hole,Celebrity Skin,1998-01-01,230040,https://open.spotify.com/track/5bVOX6eyHsML2sB4aMlZEi
BABY I'M BACK,The Kid LAROI,THE FIRST TIME (DELUXE VERSION),2024-08-09,171243,https://open.spotify.com/track/5kDgJffgJ0lYHTSiaXFWNw
Fashion Killa,A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),2013,236280,https://open.spotify.com/track/0O3TAouZE4vL9dM5SyxgvH
I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino",I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),2023-08-18,190285,https://open.spotify.com/track/3ZaEs1O8BG581qYPHpQ8d6
Praise The Lord (Da Shine) (feat. Skepta),"A$AP Rocky, Skepta",TESTING,2018-05-25,205040,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar",LONG.LIVE.A$AP (Deluxe Version),2013,233786,https://open.spotify.com/track/4X5f3vT8MRuXF68pfjNte5
Feel the Love (feat. John Newman),"Rudimental, John Newman",Home,2013-04-26,245186,https://open.spotify.com/track/0k73nWaD6RPx2sHFEkGPcn
Bon Appétit,"Katy Perry, Migos",Witness (Deluxe),2017-06-09,227813,https://open.spotify.com/track/4rHmKlFRiFzabiVO6e9w2e
Crazy Beautiful Life,Kesha,Cannibal (Expanded Edition),2010-11-19,170213,https://open.spotify.com/track/1YcOjtjiwwiwlrzmeueQ45
Fast in My Car,Paramore,Paramore,2013-04-05,222693,https://open.spotify.com/track/6r9cqn3KG824MXSo7sHPlK
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),"Chris Brown, Lil Wayne, Busta Rhymes",F.A.M.E. (Expanded Edition),2011-03-22,222586,https://open.spotify.com/track/3hsmbFKT5Cujb5GQjqEU39
I Cry,Flo Rida,Wild Ones,2012-06-22,223800,https://open.spotify.com/track/4bZd0nRuX8HyjeXAUBczvm
Wake Me Up,Avicii,True,2013-01-01,247426,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
It's ok I'm ok,Tate McRae,It's ok I'm ok,2024-09-12,156521,https://open.spotify.com/track/24XihnoVPWXlKJ4BgXqjVM
Taste,Sabrina Carpenter,Short n' Sweet,2024-08-23,157279,https://open.spotify.com/track/5G2f63n7IPVPPjfNIGih7Q
Ghost,Ella Henderson,Chapter One (Deluxe Version),2014-10-13,213213,https://open.spotify.com/track/4XPWKmy05Rcff6TLHNoNF8
Sailor Song,Gigi Perez,Sailor Song,2024-07-26,211978,https://open.spotify.com/track/0UYnhUfnUj5adChuAXvLUB
Roses,Outkast,Speakerboxxx/The Love Below,2003,369573,https://open.spotify.com/track/6bUNEbXT7HovLW6BgPCBsb
With You,Chris Brown,Exclusive (Expanded Edition),2007-11-06,252120,https://open.spotify.com/track/5Lgcn7u07bHuqbOtXkN62u
Feel Good Inc.,Gorillaz,Demon Days,2005-05-23,222640,https://open.spotify.com/track/0d28khcov6AiegSCpG5TuT
Run It! (feat. Juelz Santana),"Chris Brown, Juelz Santana",Chris Brown (Expanded Edition),2005,229866,https://open.spotify.com/track/7xYnUQigPoIDAMPVK79NEq
Know No Better,"Major Lazer, Travis Scott, Camila Cabello, Quavo",Major Lazer Essentials,2018-10-19,225849,https://open.spotify.com/track/4TsTyEmNd6EoGV6jaNIO3e
Diet Pepsi,Addison Rae,Diet Pepsi,2024-08-09,169697,https://open.spotify.com/track/6MzofobZt2dm0Kf1hTThFz
Help Me Help You (feat. Why Don't We),"Logan Paul, Why Don't We",Help Me Help You (feat. Why Don't We),2017-05-19,152822,https://open.spotify.com/track/51w95jAPQDOWN3M7xopWWh
Havana (feat. Young Thug),"Camila Cabello, Young Thug",Camila,2018-01-12,217306,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
Training Season,Dua Lipa,Training Season,2024-02-15,209487,https://open.spotify.com/track/6Qb7YsAqH4wWFUMbGsCpap
Look What You Made Me Do,Taylor Swift,reputation,2017-11-10,211853,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il
Cold (feat. Future),"Maroon 5, Future",Red Pill Blues (Deluxe),2017-11-03,234308,https://open.spotify.com/track/21TdkDRXuAB3k90ujRU1et
Don't Stop the Party (feat. TJR),"Pitbull, TJR",Global Warming: Meltdown (Deluxe Version),2012,206120,https://open.spotify.com/track/3Tu7uWBecS6GsLsL8UONKn
Pyramids,Frank Ocean,channel ORANGE,2012-07-10,592920,https://open.spotify.com/track/4QhWbupniDd44EDtnh2bFJ
Novacane,Frank Ocean,Novacane,2011-01-01,302346,https://open.spotify.com/track/4osgfFTICMkcGbbigdsa53
So It Goes...,Taylor Swift,reputation,2017-11-10,227906,https://open.spotify.com/track/5PxFv9yJEg9dxvbZggykro
Cold Water (feat. Justin Bieber & MØ),"Major Lazer, Justin Bieber, MØ",Cold Water (feat. Justin Bieber & MØ),2016-07-22,185351,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
Eden,The Script,Freedom Child,2017-09-01,209600,https://open.spotify.com/track/5tfYoMU6AtoyQVFbNAb1XQ
Plans,Birds Of Tokyo,Just The Hits: Roadtrip,2021-10-29,218108,https://open.spotify.com/track/3Uf4F30W1KHZyk7cpcGOUM
Don't I Make It Look Easy,Meghan Trainor,Don't I Make It Look Easy,2022-09-09,154888,https://open.spotify.com/track/0Bm2kjXM4w6JlwS6jpTmfO
Me Too,Meghan Trainor,Thank You (Deluxe Version),2017-05-12,181240,https://open.spotify.com/track/3KwwE4sgCzMaKWq6QBebmX
Whoops,Meghan Trainor,Timeless,2024-06-07,148898,https://open.spotify.com/track/6mETs8Pi6Fnkijklne7yHk
Title,Meghan Trainor,Title (Deluxe),2015-01-09,174733,https://open.spotify.com/track/0k5hoseEJnCAbpRh38dNoI
All I Want for Christmas Is You,Mariah Carey,Merry Christmas,1994-10-28,241106,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
Let It All Work Out,Lil Wayne,Tha Carter V,2018-09-28,316192,https://open.spotify.com/track/3BUWNzPWz2mDbptZmGEXpB
"Better Off (Alone, Pt. III)","Alan Walker, Dash Berlin, Vikkstar",Walkerworld,2023-11-10,151702,https://open.spotify.com/track/0SML6wWerD0yI2Xd4OUC1R
That’s So True,Gracie Abrams,The Secret of Us (Deluxe),2024-10-18,166300,https://open.spotify.com/track/7ne4VBA60CxGM75vw0EYad
mirrorball,Taylor Swift,folklore (deluxe version),2020-08-18,208973,https://open.spotify.com/track/2I8YAEA1VmCuP1wkJHMpTw
APT.,"ROSÉ, Bruno Mars",APT.,2024-10-18,169917,https://open.spotify.com/track/5vNRhkKd0yEAg8suGBpjeY
HOT TO GO!,Chappell Roan,The Rise and Fall of a Midwest Princess,2023-09-22,184841,https://open.spotify.com/track/4xdBrk0nFZaP54vvZj0yx7
Juno,Sabrina Carpenter,Short n' Sweet,2024-08-23,223192,https://open.spotify.com/track/21B4gaTWnTkuSh77iWEXdS
You're Never Fully Dressed Without a Smile (2014 Film Version),Sia,Annie (Original Motion Picture Soundtrack),2014-11-17,190373,https://open.spotify.com/track/6x0v6SaLC9E4XY39efEeCs
High ft. Nicole Millar,"Peking Duk, Nicole Millar",High,2014-03-17,228000,https://open.spotify.com/track/74ciVAMC3GuSkEVTLIIqBS
Borderline - Vanic Remix,"Tove Styrke, Vanic",Borderline (Vanic Remix),2015-03-31,256500,https://open.spotify.com/track/3lO38SiB2WAQRqTAHN7WTC
MANTRA,Bring Me The Horizon,amo,2019-01-25,233128,https://open.spotify.com/track/060RNnzoMay3wKJek1faPc
Borderline,Tove Styrke,Borderline - EP,2014-11-23,204280,https://open.spotify.com/track/3nVpsnFAnFx3BZiZL0vzPu
The Rhythm of the Night,"Neptunica, Corona",The Rhythm of the Night,2022-09-02,153204,https://open.spotify.com/track/41T043SzZ8VPpQgvg301ZS
The Nights (GMGN),"Anthony Keyrouz, offrami, Mougleta",The Nights (GMGN),2023-10-05,141467,https://open.spotify.com/track/1E8Cx1WaD2Bhr0zAGPmD2Q
Baby Don't Hurt Me,"David Guetta, Anne-Marie, Coi Leray",Baby Don't Hurt Me,2023-04-06,140017,https://open.spotify.com/track/3BKD1PwArikchz2Zrlp1qi
Used to Be in Love,The Jungle Giants,Quiet Ferocity,2017-07-07,222786,https://open.spotify.com/track/290xSzR8Ee9fm82poMg4od
Love Don't Cost a Thing,Jennifer Lopez,J.Lo,2001-01-23,221466,https://open.spotify.com/track/01rXdxRhk9E5UfYkYk8lkF
Everything I'm Not,The Veronicas,The Secret Life Of...,2005-10-18,201973,https://open.spotify.com/track/1Ofm6uBEI1kBfztltCyQpd
Poster Girl,Zara Larsson,Poster Girl,2021-03-05,177054,https://open.spotify.com/track/1MGqtRnKlHNO4fuHMm2Dm9
High And Low,Empire Of The Sun,Two Vines (Deluxe),2016-10-28,224840,https://open.spotify.com/track/34WI9hCaE3AzbOYT9wFXLP
You Love Who You Love,Zara Larsson,You Love Who You Love,2024-01-19,185743,https://open.spotify.com/track/05P2XnfYsMtbvajPRcLTzO
Bellbottoms,The Jon Spencer Blues Explosion,Orange,1994-10-14,317986,https://open.spotify.com/track/6NJQpFNkDCMaRBogIi9sOI
AmEN! (feat. Lil Uzi Vert and Daryl Palumbo of Glassjaw),"Bring Me The Horizon, Lil Uzi Vert, Daryl Palumbo, Glassjaw",POST HUMAN: NeX GEn,2024-05-24,189548,https://open.spotify.com/track/1EQgXWPkU96b4tw3pJtTp1
